"gender" "admitted" "department"
"2948" "male" "yes" "D"
"2949" "male" "yes" "D"
"2950" "male" "yes" "D"
"2951" "male" "yes" "D"
"2952" "male" "yes" "D"
"2953" "male" "yes" "D"
"2954" "male" "yes" "D"
"2955" "male" "yes" "D"
"2956" "male" "yes" "D"
"2957" "male" "yes" "D"
"2958" "male" "yes" "D"
"2959" "male" "yes" "E"
"2960" "male" "yes" "E"
"2961" "male" "yes" "E"
"2962" "male" "yes" "E"
"2963" "male" "yes" "E"
"2964" "male" "yes" "E"
"2965" "male" "yes" "E"
"2966" "male" "yes" "E"
"2967" "male" "yes" "E"
"2968" "male" "yes" "E"
"2969" "male" "yes" "E"
"2970" "male" "yes" "E"
"2971" "male" "yes" "E"
"2972" "male" "yes" "E"
"2973" "male" "yes" "E"
"2974" "male" "yes" "E"
"2975" "male" "yes" "E"
"2976" "male" "yes" "E"
"2977" "male" "yes" "E"
"2978" "male" "yes" "E"
"2979" "male" "yes" "E"
"2980" "male" "yes" "E"
"2981" "male" "yes" "E"
"2982" "male" "yes" "E"
"2983" "male" "yes" "E"
"2984" "male" "yes" "E"
"2985" "male" "yes" "E"
"2986" "male" "yes" "E"
"2987" "male" "yes" "E"
"2988" "male" "yes" "E"
"2989" "male" "yes" "E"
"2990" "male" "yes" "E"
"2991" "male" "yes" "E"
"2992" "male" "yes" "E"
"2993" "male" "yes" "E"
"2994" "male" "yes" "E"
"2995" "male" "yes" "E"
"2996" "male" "yes" "E"
"2997" "male" "yes" "E"
"2998" "male" "yes" "E"
"2999" "male" "yes" "E"
"3000" "male" "yes" "E"
"3001" "male" "yes" "E"
"3002" "male" "yes" "E"
"3003" "male" "yes" "E"
"3004" "male" "yes" "E"
"3005" "male" "yes" "E"
"3006" "male" "yes" "E"
"3007" "male" "yes" "E"
"3008" "male" "yes" "E"
"3009" "male" "yes" "E"
"3010" "male" "yes" "E"
"3011" "male" "yes" "E"
"3012" "male" "yes" "F"
"3013" "male" "yes" "F"
"3014" "male" "yes" "F"
"3015" "male" "yes" "F"
"3016" "male" "yes" "F"
"3017" "male" "yes" "F"
"3018" "male" "yes" "F"
"3019" "male" "yes" "F"
"3020" "male" "yes" "F"
"3021" "male" "yes" "F"
"3022" "male" "yes" "F"
"3023" "male" "yes" "F"
"3024" "male" "yes" "F"
"3025" "male" "yes" "F"
"3026" "male" "yes" "F"
"3027" "male" "yes" "F"
"3028" "male" "yes" "F"
"3029" "male" "yes" "F"
"3030" "male" "yes" "F"
"3031" "male" "yes" "F"
"3032" "male" "yes" "F"
"3033" "male" "yes" "F"
"3034" "male" "no" "A"
"3035" "male" "no" "A"
"3036" "male" "no" "A"
"3037" "male" "no" "A"
"3038" "male" "no" "A"
"3039" "male" "no" "A"
"3040" "male" "no" "A"
"3041" "male" "no" "A"
"3042" "male" "no" "A"
"3043" "male" "no" "A"
"3044" "male" "no" "A"
"3045" "male" "no" "A"
"3046" "male" "no" "A"
"3047" "male" "no" "A"
"3048" "male" "no" "A"
"3049" "male" "no" "A"
"3050" "male" "no" "A"
"3051" "male" "no" "A"
"3052" "male" "no" "A"
"3053" "male" "no" "A"
"3054" "male" "no" "A"
"3055" "male" "no" "A"
"3056" "male" "no" "A"
"3057" "male" "no" "A"
"3058" "male" "no" "A"
"3059" "male" "no" "A"
"3060" "male" "no" "A"
"3061" "male" "no" "A"
"3062" "male" "no" "A"
"3063" "male" "no" "A"
"3064" "male" "no" "A"
"3065" "male" "no" "A"
"3066" "male" "no" "A"
"3067" "male" "no" "A"
"3068" "male" "no" "A"
"3069" "male" "no" "A"
"3070" "male" "no" "A"
"3071" "male" "no" "A"
"3072" "male" "no" "A"
"3073" "male" "no" "A"
"3074" "male" "no" "A"
"3075" "male" "no" "A"
"3076" "male" "no" "A"
"3077" "male" "no" "A"
"3078" "male" "no" "A"
"3079" "male" "no" "A"
"3080" "male" "no" "A"
"3081" "male" "no" "A"
"3082" "male" "no" "A"
"3083" "male" "no" "A"
"3084" "male" "no" "A"
"3085" "male" "no" "A"
"3086" "male" "no" "A"
"3087" "male" "no" "A"
"3088" "male" "no" "A"
"3089" "male" "no" "A"
"3090" "male" "no" "A"
"3091" "male" "no" "A"
"3092" "male" "no" "A"
"3093" "male" "no" "A"
"3094" "male" "no" "A"
"3095" "male" "no" "A"
"3096" "male" "no" "A"
"3097" "male" "no" "A"
"3098" "male" "no" "A"
"3099" "male" "no" "A"
"3100" "male" "no" "A"
"3101" "male" "no" "A"
"3102" "male" "no" "A"
"3103" "male" "no" "A"
"3104" "male" "no" "A"
"3105" "male" "no" "A"
"3106" "male" "no" "A"
"3107" "male" "no" "A"
"3108" "male" "no" "A"
"3109" "male" "no" "A"
"3110" "male" "no" "A"
"3111" "male" "no" "A"
"3112" "male" "no" "A"
"3113" "male" "no" "A"
"3114" "male" "no" "A"
"3115" "male" "no" "A"
"3116" "male" "no" "A"
"3117" "male" "no" "A"
"3118" "male" "no" "A"
"3119" "male" "no" "A"
"3120" "male" "no" "A"
"3121" "male" "no" "A"
"3122" "male" "no" "A"
"3123" "male" "no" "A"
"3124" "male" "no" "A"
"3125" "male" "no" "A"
"3126" "male" "no" "A"
"3127" "male" "no" "A"
"3128" "male" "no" "A"
"3129" "male" "no" "A"
"3130" "male" "no" "A"
"3131" "male" "no" "A"
"3132" "male" "no" "A"
"3133" "male" "no" "A"
"3134" "male" "no" "A"
"3135" "male" "no" "A"
"3136" "male" "no" "A"
"3137" "male" "no" "A"
"3138" "male" "no" "A"
"3139" "male" "no" "A"
"3140" "male" "no" "A"
"3141" "male" "no" "A"
"3142" "male" "no" "A"
"3143" "male" "no" "A"
"3144" "male" "no" "A"
"3145" "male" "no" "A"
"3146" "male" "no" "A"
"3147" "male" "no" "A"
"3148" "male" "no" "A"
"3149" "male" "no" "A"
"3150" "male" "no" "A"
"3151" "male" "no" "A"
"3152" "male" "no" "A"
"3153" "male" "no" "A"
"3154" "male" "no" "A"
"3155" "male" "no" "A"
"3156" "male" "no" "A"
"3157" "male" "no" "A"
"3158" "male" "no" "A"
"3159" "male" "no" "A"
"3160" "male" "no" "A"
"3161" "male" "no" "A"
"3162" "male" "no" "A"
"3163" "male" "no" "A"
"3164" "male" "no" "A"
"3165" "male" "no" "A"
"3166" "male" "no" "A"
"3167" "male" "no" "A"
"3168" "male" "no" "A"
"3169" "male" "no" "A"
"3170" "male" "no" "A"
"3171" "male" "no" "A"
"3172" "male" "no" "A"
"3173" "male" "no" "A"
"3174" "male" "no" "A"
"3175" "male" "no" "A"
"3176" "male" "no" "A"
"3177" "male" "no" "A"
"3178" "male" "no" "A"
"3179" "male" "no" "A"
"3180" "male" "no" "A"
"3181" "male" "no" "A"
"3182" "male" "no" "A"
"3183" "male" "no" "A"
"3184" "male" "no" "A"
"3185" "male" "no" "A"
"3186" "male" "no" "A"
"3187" "male" "no" "A"
"3188" "male" "no" "A"
"3189" "male" "no" "A"
"3190" "male" "no" "A"
"3191" "male" "no" "A"
"3192" "male" "no" "A"
"3193" "male" "no" "A"
"3194" "male" "no" "A"
"3195" "male" "no" "A"
"3196" "male" "no" "A"
"3197" "male" "no" "A"
"3198" "male" "no" "A"
"3199" "male" "no" "A"
"3200" "male" "no" "A"
"3201" "male" "no" "A"
"3202" "male" "no" "A"
"3203" "male" "no" "A"
"3204" "male" "no" "A"
"3205" "male" "no" "A"
"3206" "male" "no" "A"
"3207" "male" "no" "A"
"3208" "male" "no" "A"
"3209" "male" "no" "A"
"3210" "male" "no" "A"
"3211" "male" "no" "A"
"3212" "male" "no" "A"
"3213" "male" "no" "A"
"3214" "male" "no" "A"
"3215" "male" "no" "A"
"3216" "male" "no" "A"
"3217" "male" "no" "A"
"3218" "male" "no" "A"
"3219" "male" "no" "A"
"3220" "male" "no" "A"
"3221" "male" "no" "A"
"3222" "male" "no" "A"
"3223" "male" "no" "A"
"3224" "male" "no" "A"
"3225" "male" "no" "A"
"3226" "male" "no" "A"
"3227" "male" "no" "A"
"3228" "male" "no" "A"
"3229" "male" "no" "A"
"3230" "male" "no" "A"
"3231" "male" "no" "A"
"3232" "male" "no" "A"
"3233" "male" "no" "A"
"3234" "male" "no" "A"
"3235" "male" "no" "A"
"3236" "male" "no" "A"
"3237" "male" "no" "A"
"3238" "male" "no" "A"
"3239" "male" "no" "A"
"3240" "male" "no" "A"
"3241" "male" "no" "A"
"3242" "male" "no" "A"
"3243" "male" "no" "A"
"3244" "male" "no" "A"
"3245" "male" "no" "A"
"3246" "male" "no" "A"
"3247" "male" "no" "A"
"3248" "male" "no" "A"
"3249" "male" "no" "A"
"3250" "male" "no" "A"
"3251" "male" "no" "A"
"3252" "male" "no" "A"
"3253" "male" "no" "A"
"3254" "male" "no" "A"
"3255" "male" "no" "A"
"3256" "male" "no" "A"
"3257" "male" "no" "A"
"3258" "male" "no" "A"
"3259" "male" "no" "A"
"3260" "male" "no" "A"
"3261" "male" "no" "A"
"3262" "male" "no" "A"
"3263" "male" "no" "A"
"3264" "male" "no" "A"
"3265" "male" "no" "A"
"3266" "male" "no" "A"
"3267" "male" "no" "A"
"3268" "male" "no" "A"
"3269" "male" "no" "A"
"3270" "male" "no" "A"
"3271" "male" "no" "A"
"3272" "male" "no" "A"
"3273" "male" "no" "A"
"3274" "male" "no" "A"
"3275" "male" "no" "A"
"3276" "male" "no" "A"
"3277" "male" "no" "A"
"3278" "male" "no" "A"
"3279" "male" "no" "A"
"3280" "male" "no" "A"
"3281" "male" "no" "A"
"3282" "male" "no" "A"
"3283" "male" "no" "A"
"3284" "male" "no" "A"
"3285" "male" "no" "A"
"3286" "male" "no" "A"
"3287" "male" "no" "A"
"3288" "male" "no" "A"
"3289" "male" "no" "A"
"3290" "male" "no" "A"
"3291" "male" "no" "A"
"3292" "male" "no" "A"
"3293" "male" "no" "A"
"3294" "male" "no" "A"
"3295" "male" "no" "A"
"3296" "male" "no" "A"
"3297" "male" "no" "A"
"3298" "male" "no" "A"
"3299" "male" "no" "A"
"3300" "male" "no" "A"
"3301" "male" "no" "A"
"3302" "male" "no" "A"
"3303" "male" "no" "A"
"3304" "male" "no" "A"
"3305" "male" "no" "A"
"3306" "male" "no" "A"
"3307" "male" "no" "A"
"3308" "male" "no" "A"
"3309" "male" "no" "A"
"3310" "male" "no" "A"
"3311" "male" "no" "A"
"3312" "male" "no" "A"
"3313" "male" "no" "A"
"3314" "male" "no" "A"
"3315" "male" "no" "A"
"3316" "male" "no" "A"
"3317" "male" "no" "A"
"3318" "male" "no" "A"
"3319" "male" "no" "A"
"3320" "male" "no" "A"
"3321" "male" "no" "A"
"3322" "male" "no" "A"
"3323" "male" "no" "A"
"3324" "male" "no" "A"
"3325" "male" "no" "A"
"3326" "male" "no" "A"
"3327" "male" "no" "A"
"3328" "male" "no" "A"
"3329" "male" "no" "A"
"3330" "male" "no" "A"
"3331" "male" "no" "A"
"3332" "male" "no" "A"
"3333" "male" "no" "A"
"3334" "male" "no" "A"
"3335" "male" "no" "A"
"3336" "male" "no" "A"
"3337" "male" "no" "A"
"3338" "male" "no" "A"
"3339" "male" "no" "A"
"3340" "male" "no" "A"
"3341" "male" "no" "A"
"3342" "male" "no" "A"
"3343" "male" "no" "A"
"3344" "male" "no" "A"
"3345" "male" "no" "A"
"3346" "male" "no" "A"
"3347" "male" "no" "B"
"3348" "male" "no" "B"
"3349" "male" "no" "B"
"3350" "male" "no" "B"
"3351" "male" "no" "B"
"3352" "male" "no" "B"
"3353" "male" "no" "B"
"3354" "male" "no" "B"
"3355" "male" "no" "B"
"3356" "male" "no" "B"
"3357" "male" "no" "B"
"3358" "male" "no" "B"
"3359" "male" "no" "B"
"3360" "male" "no" "B"
"3361" "male" "no" "B"
"3362" "male" "no" "B"
"3363" "male" "no" "B"
"3364" "male" "no" "B"
"3365" "male" "no" "B"
"3366" "male" "no" "B"
"3367" "male" "no" "B"
"3368" "male" "no" "B"
"3369" "male" "no" "B"
"3370" "male" "no" "B"
"3371" "male" "no" "B"
"3372" "male" "no" "B"
"3373" "male" "no" "B"
"3374" "male" "no" "B"
"3375" "male" "no" "B"
"3376" "male" "no" "B"
"3377" "male" "no" "B"
"3378" "male" "no" "B"
"3379" "male" "no" "B"
"3380" "male" "no" "B"
"3381" "male" "no" "B"
"3382" "male" "no" "B"
"3383" "male" "no" "B"
"3384" "male" "no" "B"
"3385" "male" "no" "B"
"3386" "male" "no" "B"
"3387" "male" "no" "B"
"3388" "male" "no" "B"
"3389" "male" "no" "B"
"3390" "male" "no" "B"
"3391" "male" "no" "B"
"3392" "male" "no" "B"
"3393" "male" "no" "B"
"3394" "male" "no" "B"
"3395" "male" "no" "B"
"3396" "male" "no" "B"
"3397" "male" "no" "B"
"3398" "male" "no" "B"
"3399" "male" "no" "B"
"3400" "male" "no" "B"
"3401" "male" "no" "B"
"3402" "male" "no" "B"
"3403" "male" "no" "B"
"3404" "male" "no" "B"
"3405" "male" "no" "B"
"3406" "male" "no" "B"
"3407" "male" "no" "B"
"3408" "male" "no" "B"
"3409" "male" "no" "B"
"3410" "male" "no" "B"
"3411" "male" "no" "B"
"3412" "male" "no" "B"
"3413" "male" "no" "B"
"3414" "male" "no" "B"
"3415" "male" "no" "B"
"3416" "male" "no" "B"
"3417" "male" "no" "B"
"3418" "male" "no" "B"
"3419" "male" "no" "B"
"3420" "male" "no" "B"
"3421" "male" "no" "B"
"3422" "male" "no" "B"
"3423" "male" "no" "B"
"3424" "male" "no" "B"
"3425" "male" "no" "B"
"3426" "male" "no" "B"
"3427" "male" "no" "B"
"3428" "male" "no" "B"
"3429" "male" "no" "B"
"3430" "male" "no" "B"
"3431" "male" "no" "B"
"3432" "male" "no" "B"
"3433" "male" "no" "B"
"3434" "male" "no" "B"
"3435" "male" "no" "B"
"3436" "male" "no" "B"
"3437" "male" "no" "B"
"3438" "male" "no" "B"
"3439" "male" "no" "B"
"3440" "male" "no" "B"
"3441" "male" "no" "B"
"3442" "male" "no" "B"
"3443" "male" "no" "B"
"3444" "male" "no" "B"
"3445" "male" "no" "B"
"3446" "male" "no" "B"
"3447" "male" "no" "B"
"3448" "male" "no" "B"
"3449" "male" "no" "B"
"3450" "male" "no" "B"
"3451" "male" "no" "B"
"3452" "male" "no" "B"
"3453" "male" "no" "B"
"3454" "male" "no" "B"
"3455" "male" "no" "B"
"3456" "male" "no" "B"
"3457" "male" "no" "B"
"3458" "male" "no" "B"
"3459" "male" "no" "B"
"3460" "male" "no" "B"
"3461" "male" "no" "B"
"3462" "male" "no" "B"
"3463" "male" "no" "B"
"3464" "male" "no" "B"
"3465" "male" "no" "B"
"3466" "male" "no" "B"
"3467" "male" "no" "B"
"3468" "male" "no" "B"
"3469" "male" "no" "B"
"3470" "male" "no" "B"
"3471" "male" "no" "B"
"3472" "male" "no" "B"
"3473" "male" "no" "B"
"3474" "male" "no" "B"
"3475" "male" "no" "B"
"3476" "male" "no" "B"
"3477" "male" "no" "B"
"3478" "male" "no" "B"
"3479" "male" "no" "B"
"3480" "male" "no" "B"
"3481" "male" "no" "B"
"3482" "male" "no" "B"
"3483" "male" "no" "B"
"3484" "male" "no" "B"
"3485" "male" "no" "B"
"3486" "male" "no" "B"
"3487" "male" "no" "B"
"3488" "male" "no" "B"
"3489" "male" "no" "B"
"3490" "male" "no" "B"
"3491" "male" "no" "B"
"3492" "male" "no" "B"
"3493" "male" "no" "B"
"3494" "male" "no" "B"
"3495" "male" "no" "B"
"3496" "male" "no" "B"
"3497" "male" "no" "B"
"3498" "male" "no" "B"
"3499" "male" "no" "B"
"3500" "male" "no" "B"
"3501" "male" "no" "B"
"3502" "male" "no" "B"
"3503" "male" "no" "B"
"3504" "male" "no" "B"
"3505" "male" "no" "B"
"3506" "male" "no" "B"
"3507" "male" "no" "B"
"3508" "male" "no" "B"
"3509" "male" "no" "B"
"3510" "male" "no" "B"
"3511" "male" "no" "B"
"3512" "male" "no" "B"
"3513" "male" "no" "B"
"3514" "male" "no" "B"
"3515" "male" "no" "B"
"3516" "male" "no" "B"
"3517" "male" "no" "B"
"3518" "male" "no" "B"
"3519" "male" "no" "B"
"3520" "male" "no" "B"
"3521" "male" "no" "B"
"3522" "male" "no" "B"
"3523" "male" "no" "B"
"3524" "male" "no" "B"
"3525" "male" "no" "B"
"3526" "male" "no" "B"
"3527" "male" "no" "B"
"3528" "male" "no" "B"
"3529" "male" "no" "B"
"3530" "male" "no" "B"
"3531" "male" "no" "B"
"3532" "male" "no" "B"
"3533" "male" "no" "B"
"3534" "male" "no" "B"
"3535" "male" "no" "B"
"3536" "male" "no" "B"
"3537" "male" "no" "B"
"3538" "male" "no" "B"
"3539" "male" "no" "B"
"3540" "male" "no" "B"
"3541" "male" "no" "B"
"3542" "male" "no" "B"
"3543" "male" "no" "B"
"3544" "male" "no" "B"
"3545" "male" "no" "B"
"3546" "male" "no" "B"
"3547" "male" "no" "B"
"3548" "male" "no" "B"
"3549" "male" "no" "B"
"3550" "male" "no" "B"
"3551" "male" "no" "B"
"3552" "male" "no" "B"
"3553" "male" "no" "B"
"3554" "male" "no" "C"
"3555" "male" "no" "C"
"3556" "male" "no" "C"
"3557" "male" "no" "C"
"3558" "male" "no" "C"
"3559" "male" "no" "C"
"3560" "male" "no" "C"
"3561" "male" "no" "C"
"3562" "male" "no" "C"
"3563" "male" "no" "C"
"3564" "male" "no" "C"
"3565" "male" "no" "C"
"3566" "male" "no" "C"
"3567" "male" "no" "C"
"3568" "male" "no" "C"
"3569" "male" "no" "C"
"3570" "male" "no" "C"
"3571" "male" "no" "C"
"3572" "male" "no" "C"
"3573" "male" "no" "C"
"3574" "male" "no" "C"
"3575" "male" "no" "C"
"3576" "male" "no" "C"
"3577" "male" "no" "C"
"3578" "male" "no" "C"
"3579" "male" "no" "C"
"3580" "male" "no" "C"
"3581" "male" "no" "C"
"3582" "male" "no" "C"
"3583" "male" "no" "C"
"3584" "male" "no" "C"
"3585" "male" "no" "C"
"3586" "male" "no" "C"
"3587" "male" "no" "C"
"3588" "male" "no" "C"
"3589" "male" "no" "C"
"3590" "male" "no" "C"
"3591" "male" "no" "C"
"3592" "male" "no" "C"
"3593" "male" "no" "C"
"3594" "male" "no" "C"
"3595" "male" "no" "C"
"3596" "male" "no" "C"
"3597" "male" "no" "C"
"3598" "male" "no" "C"
"3599" "male" "no" "C"
"3600" "male" "no" "C"
"3601" "male" "no" "C"
"3602" "male" "no" "C"
"3603" "male" "no" "C"
"3604" "male" "no" "C"
"3605" "male" "no" "C"
"3606" "male" "no" "C"
"3607" "male" "no" "C"
"3608" "male" "no" "C"
"3609" "male" "no" "C"
"3610" "male" "no" "C"
"3611" "male" "no" "C"
"3612" "male" "no" "C"
"3613" "male" "no" "C"
"3614" "male" "no" "C"
"3615" "male" "no" "C"
"3616" "male" "no" "C"
"3617" "male" "no" "C"
"3618" "male" "no" "C"
"3619" "male" "no" "C"
"3620" "male" "no" "C"
"3621" "male" "no" "C"
"3622" "male" "no" "C"
"3623" "male" "no" "C"
"3624" "male" "no" "C"
"3625" "male" "no" "C"
"3626" "male" "no" "C"
"3627" "male" "no" "C"
"3628" "male" "no" "C"
"3629" "male" "no" "C"
"3630" "male" "no" "C"
"3631" "male" "no" "C"
"3632" "male" "no" "C"
"3633" "male" "no" "C"
"3634" "male" "no" "C"
"3635" "male" "no" "C"
"3636" "male" "no" "C"
"3637" "male" "no" "C"
"3638" "male" "no" "C"
"3639" "male" "no" "C"
"3640" "male" "no" "C"
"3641" "male" "no" "C"
"3642" "male" "no" "C"
"3643" "male" "no" "C"
"3644" "male" "no" "C"
"3645" "male" "no" "C"
"3646" "male" "no" "C"
"3647" "male" "no" "C"
"3648" "male" "no" "C"
"3649" "male" "no" "C"
"3650" "male" "no" "C"
"3651" "male" "no" "C"
"3652" "male" "no" "C"
"3653" "male" "no" "C"
"3654" "male" "no" "C"
"3655" "male" "no" "C"
"3656" "male" "no" "C"
"3657" "male" "no" "C"
"3658" "male" "no" "C"
"3659" "male" "no" "C"
"3660" "male" "no" "C"
"3661" "male" "no" "C"
"3662" "male" "no" "C"
"3663" "male" "no" "C"
"3664" "male" "no" "C"
"3665" "male" "no" "C"
"3666" "male" "no" "C"
"3667" "male" "no" "C"
"3668" "male" "no" "C"
"3669" "male" "no" "C"
"3670" "male" "no" "C"
"3671" "male" "no" "C"
"3672" "male" "no" "C"
"3673" "male" "no" "C"
"3674" "male" "no" "C"
"3675" "male" "no" "C"
"3676" "male" "no" "C"
"3677" "male" "no" "C"
"3678" "male" "no" "C"
"3679" "male" "no" "C"
"3680" "male" "no" "C"
"3681" "male" "no" "C"
"3682" "male" "no" "C"
"3683" "male" "no" "C"
"3684" "male" "no" "C"
"3685" "male" "no" "C"
"3686" "male" "no" "C"
"3687" "male" "no" "C"
"3688" "male" "no" "C"
"3689" "male" "no" "C"
"3690" "male" "no" "C"
"3691" "male" "no" "C"
"3692" "male" "no" "C"
"3693" "male" "no" "C"
"3694" "male" "no" "C"
"3695" "male" "no" "C"
"3696" "male" "no" "C"
"3697" "male" "no" "C"
"3698" "male" "no" "C"
"3699" "male" "no" "C"
"3700" "male" "no" "C"
"3701" "male" "no" "C"
"3702" "male" "no" "C"
"3703" "male" "no" "C"
"3704" "male" "no" "C"
"3705" "male" "no" "C"
"3706" "male" "no" "C"
"3707" "male" "no" "C"
"3708" "male" "no" "C"
"3709" "male" "no" "C"
"3710" "male" "no" "C"
"3711" "male" "no" "C"
"3712" "male" "no" "C"
"3713" "male" "no" "C"
"3714" "male" "no" "C"
"3715" "male" "no" "C"
"3716" "male" "no" "C"
"3717" "male" "no" "C"
"3718" "male" "no" "C"
"3719" "male" "no" "C"
"3720" "male" "no" "C"
"3721" "male" "no" "C"
"3722" "male" "no" "C"
"3723" "male" "no" "C"
"3724" "male" "no" "C"
"3725" "male" "no" "C"
"3726" "male" "no" "C"
"3727" "male" "no" "C"
"3728" "male" "no" "C"
"3729" "male" "no" "C"
"3730" "male" "no" "C"
"3731" "male" "no" "C"
"3732" "male" "no" "C"
"3733" "male" "no" "C"
"3734" "male" "no" "C"
"3735" "male" "no" "C"
"3736" "male" "no" "C"
"3737" "male" "no" "C"
"3738" "male" "no" "C"
"3739" "male" "no" "C"
"3740" "male" "no" "C"
"3741" "male" "no" "C"
"3742" "male" "no" "C"
"3743" "male" "no" "C"
"3744" "male" "no" "C"
"3745" "male" "no" "C"
"3746" "male" "no" "C"
"3747" "male" "no" "C"
"3748" "male" "no" "C"
"3749" "male" "no" "C"
"3750" "male" "no" "C"
"3751" "male" "no" "C"
"3752" "male" "no" "C"
"3753" "male" "no" "C"
"3754" "male" "no" "C"
"3755" "male" "no" "C"
"3756" "male" "no" "C"
"3757" "male" "no" "C"
"3758" "male" "no" "C"
"3759" "male" "no" "D"
"3760" "male" "no" "D"
"3761" "male" "no" "D"
"3762" "male" "no" "D"
"3763" "male" "no" "D"
"3764" "male" "no" "D"
"3765" "male" "no" "D"
"3766" "male" "no" "D"
"3767" "male" "no" "D"
"3768" "male" "no" "D"
"3769" "male" "no" "D"
"3770" "male" "no" "D"
"3771" "male" "no" "D"
"3772" "male" "no" "D"
"3773" "male" "no" "D"
"3774" "male" "no" "D"
"3775" "male" "no" "D"
"3776" "male" "no" "D"
"3777" "male" "no" "D"
"3778" "male" "no" "D"
"3779" "male" "no" "D"
"3780" "male" "no" "D"
"3781" "male" "no" "D"
"3782" "male" "no" "D"
"3783" "male" "no" "D"
"3784" "male" "no" "D"
"3785" "male" "no" "D"
"3786" "male" "no" "D"
"3787" "male" "no" "D"
"3788" "male" "no" "D"
"3789" "male" "no" "D"
"3790" "male" "no" "D"
"3791" "male" "no" "D"
"3792" "male" "no" "D"
"3793" "male" "no" "D"
"3794" "male" "no" "D"
"3795" "male" "no" "D"
"3796" "male" "no" "D"
"3797" "male" "no" "D"
"3798" "male" "no" "D"
"3799" "male" "no" "D"
"3800" "male" "no" "D"
"3801" "male" "no" "D"
"3802" "male" "no" "D"
"3803" "male" "no" "D"
"3804" "male" "no" "D"
"3805" "male" "no" "D"
"3806" "male" "no" "D"
"3807" "male" "no" "D"
"3808" "male" "no" "D"
"3809" "male" "no" "D"
"3810" "male" "no" "D"
"3811" "male" "no" "D"
"3812" "male" "no" "D"
"3813" "male" "no" "D"
"3814" "male" "no" "D"
"3815" "male" "no" "D"
"3816" "male" "no" "D"
"3817" "male" "no" "D"
"3818" "male" "no" "D"
"3819" "male" "no" "D"
"3820" "male" "no" "D"
"3821" "male" "no" "D"
"3822" "male" "no" "D"
"3823" "male" "no" "D"
"3824" "male" "no" "D"
"3825" "male" "no" "D"
"3826" "male" "no" "D"
"3827" "male" "no" "D"
"3828" "male" "no" "D"
"3829" "male" "no" "D"
"3830" "male" "no" "D"
"3831" "male" "no" "D"
"3832" "male" "no" "D"
"3833" "male" "no" "D"
"3834" "male" "no" "D"
"3835" "male" "no" "D"
"3836" "male" "no" "D"
"3837" "male" "no" "D"
"3838" "male" "no" "D"
"3839" "male" "no" "D"
"3840" "male" "no" "D"
"3841" "male" "no" "D"
"3842" "male" "no" "D"
"3843" "male" "no" "D"
"3844" "male" "no" "D"
"3845" "male" "no" "D"
"3846" "male" "no" "D"
"3847" "male" "no" "D"
"3848" "male" "no" "D"
"3849" "male" "no" "D"
"3850" "male" "no" "D"
"3851" "male" "no" "D"
"3852" "male" "no" "D"
"3853" "male" "no" "D"
"3854" "male" "no" "D"
"3855" "male" "no" "D"
"3856" "male" "no" "D"
"3857" "male" "no" "D"
"3858" "male" "no" "D"
"3859" "male" "no" "D"
"3860" "male" "no" "D"
"3861" "male" "no" "D"
"3862" "male" "no" "D"
"3863" "male" "no" "D"
"3864" "male" "no" "D"
"3865" "male" "no" "D"
"3866" "male" "no" "D"
"3867" "male" "no" "D"
"3868" "male" "no" "D"
"3869" "male" "no" "D"
"3870" "male" "no" "D"
"3871" "male" "no" "D"
"3872" "male" "no" "D"
"3873" "male" "no" "D"
"3874" "male" "no" "D"
"3875" "male" "no" "D"
"3876" "male" "no" "D"
"3877" "male" "no" "D"
"3878" "male" "no" "D"
"3879" "male" "no" "D"
"3880" "male" "no" "D"
"3881" "male" "no" "D"
"3882" "male" "no" "D"
"3883" "male" "no" "D"
"3884" "male" "no" "D"
"3885" "male" "no" "D"
"3886" "male" "no" "D"
"3887" "male" "no" "D"
"3888" "male" "no" "D"
"3889" "male" "no" "D"
"3890" "male" "no" "D"
"3891" "male" "no" "D"
"3892" "male" "no" "D"
"3893" "male" "no" "D"
"3894" "male" "no" "D"
"3895" "male" "no" "D"
"3896" "male" "no" "D"
"3897" "male" "no" "D"
"3898" "male" "no" "D"
"3899" "male" "no" "D"
"3900" "male" "no" "D"
"3901" "male" "no" "D"
"3902" "male" "no" "D"
"3903" "male" "no" "D"
"3904" "male" "no" "D"
"3905" "male" "no" "D"
"3906" "male" "no" "D"
"3907" "male" "no" "D"
"3908" "male" "no" "D"
"3909" "male" "no" "D"
"3910" "male" "no" "D"
"3911" "male" "no" "D"
"3912" "male" "no" "D"
"3913" "male" "no" "D"
"3914" "male" "no" "D"
"3915" "male" "no" "D"
"3916" "male" "no" "D"
"3917" "male" "no" "D"
"3918" "male" "no" "D"
"3919" "male" "no" "D"
"3920" "male" "no" "D"
"3921" "male" "no" "D"
"3922" "male" "no" "D"
"3923" "male" "no" "D"
"3924" "male" "no" "D"
"3925" "male" "no" "D"
"3926" "male" "no" "D"
"3927" "male" "no" "D"
"3928" "male" "no" "D"
"3929" "male" "no" "D"
"3930" "male" "no" "D"
"3931" "male" "no" "D"
"3932" "male" "no" "D"
"3933" "male" "no" "D"
"3934" "male" "no" "D"
"3935" "male" "no" "D"
"3936" "male" "no" "D"
"3937" "male" "no" "D"
"3938" "male" "no" "D"
"3939" "male" "no" "D"
